1	Norway	          88.40
2	Portugal	          86.80
3	Czech Republic	          86.30
4	Malta	          85.80
5	China	          84.60
6	Puerto Rico	          84.10
7	United Kingdom	          84.00
8	Costa Rica	          82.20
9	Switzerland	          82.00
10	Hungary	          80.60
11	Brazil	          80.30
12	Korea, South	          80.00
13	Slovakia	          79.80
14	Thailand	          79.60
15	Hong Kong	          79.50
16	Russia	          79.50
17	Paraguay	          79.40
18	Colombia	          79.10
19	Argentina	          78.90
20	Slovenia	          78.90
21	Virgin Islands	          78.40
22	Vietnam	          77.80
23	Uruguay	          77.00
24	France	          76.40
25	United States	          76.40
26	Greece	          76.20
27	Mauritius	          75.80
28	Sweden	          75.20
29	New Zealand	          75.00
30	Cuba	          74.30
31	Canada	          74.00
32	Iran	          73.30
33	Turkey	          73.00
34	Dominican Republic	          72.90
35	Ecuador	          72.70
36	Poland	          72.70
37	Belarus	          72.60
38	El Salvador	          72.50
39	Nicaragua	          72.40
40	Australia	          72.30
41	Mexico	          70.90
42	Belgium	          70.40
43	Venezuela	          70.30
44	Romania	          69.80
45	Austria	          69.60
46	Albania	          69.30
47	Bulgaria	          69.20
48	Netherlands	          69.00
49	Jamaica	          69.00
50	Peru	          68.90
51	Korea, North	          68.60
52	Sri Lanka	          68.00
53	Latvia	          67.80
54	Moldova	          67.80
55	Morocco	          67.40
56	Ukraine	          66.70
57	Guam	          66.60
58	Germany	          66.20
59	Spain	          65.70
60	Bhutan	          65.60
61	Swaziland	          65.20
62	Honduras	          65.20
63	Uzbekistan	          64.90
64	Ireland	          64.80
65	Chile	          64.20
66	Estonia	          63.40
67	Tunisia	          63.00
68	Lithuania	          62.90
69	Italy	          62.70
70	Singapore	          62.00
71	Indonesia	          61.90
72	Bahrain	          61.80
73	Turkmenistan	          61.80
74	Algeria	          61.40
75	Cabo Verde	          61.30
76	Bangladesh	          61.20
77	Serbia	          60.80
78	Bolivia	          60.50
79	Egypt	          60.30
80	South Africa	          59.90
81	Jordan	          59.30
82	Zimbabwe	          58.50
83	Syria	          58.30
84	Lebanon	          58.00
85	Belize	          55.20
86	Namibia	          55.10
87	Mongolia	          55.00
88	Armenia	          54.90
89	India	          54.80
90	Japan	          54.30
91	Grenada	          54.30
92	Georgia	          53.40
93	Botswana	          52.80
94	Panama	          52.20
95	Kuwait	          52.00
96	Rwanda	          51.60
97	Iraq	          51.20
98	Azerbaijan	          51.10
99	Kazakhstan	          51.00
100	Cambodia	          50.50
101	Nepal	          49.70
102	Malaysia	          49.00
103	Philippines	          48.90
104	Kyrgyzstan	          47.80
105	Lesotho	          47.00
106	Malawi	          46.10
107	Burma	          46.00
108	Bosnia and Herzegovina	          45.80
109	Suriname	          45.60
110	Kenya	          45.50
111	Libya	          45.20
112	Congo, Republic of the	          44.70
113	Marshall Islands	          44.60
114	Guatemala	          43.30
115	Qatar	          43.20
116	Cook Islands	          43.20
117	Anguilla	          43.00
118	Trinidad and Tobago	          42.50
119	Guyana	          42.50
120	Zambia	          40.80
121	Madagascar	          39.90
122	Montenegro	          39.40
123	Laos	          38.40
124	Sao Tome and Principe	          38.40
125	Vanuatu	          38.40
126	Nauru	          35.60
127	Maldives	          34.70
128	Solomon Islands	          34.60
129	Haiti	          34.50
130	Tanzania	          34.40
131	Palau	          32.80
132	Papua New Guinea	          32.40
133	Oman	          31.70
134	Gabon	          31.10
135	Tuvalu	          30.50
136	Uganda	          30.00
137	Samoa	          28.70
138	Ethiopia	          28.60
139	Tajikistan	          27.90
140	Yemen	          27.70
141	United Arab Emirates	          27.50
142	Pakistan	          27.00
143	Comoros	          25.70
144	Saudi Arabia	          23.80
145	Ghana	          23.50
146	Cameroon	          23.40
147	Timor-Leste	          22.30
148	Kiribati	          22.30
149	Burundi	          21.90
150	Afghanistan	          21.80
151	Central African Republic	          19.00
152	Cote d'Ivoire	          18.20
153	Djibouti	          17.80
154	Angola	          17.70
155	Congo, Democratic Republic of the	          17.70
156	Burkina Faso	          16.20
157	Togo	          15.20
158	Somalia	          14.60
159	Nigeria	          14.10
160	Guinea-Bissau	          14.00
161	Niger	          13.90
162	Gambia, The	          13.30
163	Senegal	          13.10
164	Benin	          12.90
165	Mozambique	          11.60
166	Liberia	          11.40
167	Sierra Leone	          11.00
168	Equatorial Guinea	          10.10
169	Mauritania	           9.30
170	Sudan	           9.00
171	Mali	           8.20
172	Eritrea	           8.00
173	Guinea	           5.60
174	Chad	           4.80
175	South Sudan	           3.50
