1	Mauritania	         100.00
2	Saudi Arabia	         100.00
3	Pitcairn Islands	         100.00
4	Turkey	          99.80
5	Gaza Strip	          99.30
6	Morocco	          99.00
7	Algeria	          99.00
8	Wallis and Futuna	          99.00
9	Saint Pierre and Miquelon	          99.00
10	Tuvalu	          98.40
11	Timor-Leste	          98.00
12	Comoros	          98.00
13	Moldova	          98.00
14	Iran	          98.00
15	Greece	          98.00
16	Tunisia	          98.00
17	Malta	          98.00
18	Libya	          97.00
19	Iraq	          97.00
20	Honduras	          97.00
21	Pakistan	          96.40
22	Cambodia	          96.40
23	United Arab Emirates	          96.00
24	Venezuela	          96.00
25	Denmark	          95.00
26	Bolivia	          95.00
27	Ecuador	          95.00
28	Dominican Republic	          95.00
29	Mali	          94.80
30	Armenia	          94.70
31	Thailand	          94.60
32	Senegal	          94.00
33	Djibouti	          94.00
34	Spain	          94.00
35	Azerbaijan	          93.40
36	Taiwan	          93.00
37	Argentina	          92.00
38	Jordan	          92.00
39	Monaco	          90.00
40	Hong Kong	          90.00
41	Colombia	          90.00
42	Gambia, The	          90.00
43	Egypt	          90.00
44	Poland	          89.80
45	Paraguay	          89.60
46	Bangladesh	          89.50
47	Burma	          89.00
48	Turkmenistan	          89.00
49	Uzbekistan	          88.00
50	Croatia	          87.80
51	Ireland	          87.40
52	Sweden	          87.00
53	Luxembourg	          87.00
54	Romania	          86.80
55	Indonesia	          86.10
56	Norway	          85.70
57	Liberia	          85.60
58	Serbia	          85.00
59	Puerto Rico	          85.00
60	Cuba	          85.00
61	Tajikistan	          85.00
62	Guinea	          85.00
63	Guam	          85.00
64	Panama	          85.00
65	Kuwait	          85.00
66	Portugal	          84.50
67	British Virgin Islands	          84.00
68	Japan	          83.90
69	Georgia	          83.90
70	Faroe Islands	          83.80
71	Anguilla	          83.10
72	Philippines	          82.90
73	Burundi	          82.80
74	Mexico	          82.70
75	Malawi	          82.70
76	Kenya	          82.50
77	Finland	          82.50
78	Seychelles	          82.30
79	Peru	          81.30
80	Bahrain	          81.20
81	Vietnam	          80.80
82	Aruba	          80.80
83	Iceland	          80.70
84	Nepal	          80.60
85	India	          80.50
86	Curacao	          80.10
87	Afghanistan	          80.00
88	Italy	          80.00
89	Cocos (Keeling) Islands	          80.00
90	Belarus	          80.00
91	Niger	          80.00
92	Haiti	          80.00
93	Lithuania	          79.00
94	Gibraltar	          78.10
95	Cyprus	          78.00
96	Qatar	          77.50
97	Antigua and Barbuda	          76.40
98	Costa Rica	          76.30
99	Liechtenstein	          76.20
100	Israel	          75.60
101	West Bank	          75.00
102	Oman	          75.00
103	Belgium	          75.00
104	Bhutan	          75.00
105	Saint Vincent and the Grenadines	          75.00
106	Kyrgyzstan	          75.00
107	Montenegro	          74.20
108	Syria	          74.00
109	Solomon Islands	          73.70
110	Austria	          73.60
111	Brazil	          73.60
112	Turks and Caicos Islands	          72.80
113	United Kingdom	          71.60
114	Botswana	          71.60
115	Japan	          71.40
116	Ghana	          71.20
117	Sao Tome and Principe	          70.30
118	Kazakhstan	          70.20
119	Albania	          70.00
120	Chile	          70.00
121	Tokelau	          70.00
122	Cook Islands	          69.60
123	Papua New Guinea	          69.40
124	Sri Lanka	          69.10
125	Slovakia	          68.90
126	Cayman Islands	          67.70
127	Bahamas, The	          67.60
128	Saint Lucia	          67.50
129	Falkland Islands (Islas Malvinas)	          67.20
130	Brunei	          67.00
131	Laos	          67.00
132	Macedonia	          64.70
133	Latvia	          63.70
134	Barbados	          63.40
135	Jamaica	          62.50
136	Dominica	          61.40
137	Niue	          61.10
138	Burkina Faso	          60.50
139	Malaysia	          60.40
140	New Caledonia	          60.00
141	Sierra Leone	          60.00
142	Samoa	          59.90
143	Lebanon	          59.70
144	Bulgaria	          59.40
145	Virgin Islands	          59.00
146	Nicaragua	          58.50
147	Slovenia	          57.80
148	El Salvador	          57.10
149	Rwanda	          56.50
150	Vanuatu	          55.60
151	Fiji	          55.40
152	Kiribati	          55.00
153	Marshall Islands	          54.80
154	Czech Republic	          54.60
155	French Polynesia	          54.00
156	Chad	          53.10
157	Grenada	          53.00
158	Micronesia, Federated States of	          52.70
159	Madagascar	          52.00
160	Hungary	          51.90
161	United States	          51.30
162	Togo	          51.00
163	Ukraine	          50.40
164	Guinea-Bissau	          50.00
165	Nigeria	          50.00
166	American Samoa	          50.00
167	Mongolia	          50.00
168	Congo, Republic of the	          50.00
169	Congo, Democratic Republic of the	          50.00
170	Zimbabwe	          50.00
171	Macau	          50.00
172	Bermuda	          49.20
173	Congo, Republic of the	          48.00
174	Mauritius	          48.00
175	Uruguay	          47.10
176	Angola	          47.00
177	Nauru	          45.80
178	Norfolk Island	          45.60
179	Sint Maarten	          44.80
180	Ethiopia	          43.50
181	Korea, South	          43.30
182	Canada	          42.60
183	Singapore	          42.50
184	Netherlands	          42.00
185	Uganda	          42.00
186	Uganda	          41.90
187	Switzerland	          41.80
188	Micronesia, Federated States of	          41.70
189	Palau	          41.60
190	Madagascar	          41.00
191	Swaziland	          40.00
192	Guinea-Bissau	          40.00
193	Nigeria	          40.00
194	Bosnia and Herzegovina	          40.00
195	Cameroon	          40.00
196	Cameroon	          40.00
197	Mongolia	          40.00
198	Belize	          39.30
199	Sint Maarten	          39.00
200	Lebanon	          39.00
201	New Zealand	          38.60
202	Cote d'Ivoire	          38.60
203	Angola	          38.00
204	South Africa	          36.60
205	Kiribati	          36.00
206	Christmas Island	          36.00
207	South Africa	          36.00
208	Switzerland	          35.30
209	Central African Republic	          35.00
210	Macau	          35.00
211	Tanzania	          35.00
212	Czech Republic	          34.20
213	Estonia	          34.10
214	Germany	          34.00
215	Germany	          34.00
216	Virgin Islands	          34.00
217	Ethiopia	          33.90
218	Macedonia	          33.30
219	Nauru	          33.20
220	Grenada	          33.20
221	Cote d'Ivoire	          32.80
222	New Zealand	          32.20
223	Estonia	          32.00
224	Korea, South	          31.60
225	Laos	          31.50
226	Falkland Islands (Islas Malvinas)	          31.50
227	Bosnia and Herzegovina	          31.00
228	Guyana	          30.50
229	Tanzania	          30.00
230	Sierra Leone	          30.00
231	American Samoa	          30.00
232	Netherlands	          30.00
233	French Polynesia	          30.00
234	Swaziland	          30.00
235	New Caledonia	          30.00
236	Togo	          29.00
237	Mozambique	          28.40
238	Guyana	          28.40
239	Germany	          28.30
240	Tokelau	          28.00
241	Fiji	          27.90
242	Mozambique	          27.70
243	Australia	          27.40
244	Bulgaria	          27.40
245	Suriname	          27.40
246	Benin	          27.10
247	Papua New Guinea	          27.00
248	Kazakhstan	          26.20
249	Ukraine	          26.10
250	Trinidad and Tobago	          26.00
251	Rwanda	          26.00
252	Australia	          25.80
253	Trinidad and Tobago	          25.80
254	Marshall Islands	          25.80
255	Suriname	          25.20
256	Central African Republic	          25.00
257	Bhutan	          25.00
258	Central African Republic	          25.00
259	Belgium	          25.00
260	Oman	          25.00
261	Zimbabwe	          25.00
262	Christmas Island	          25.00
263	Benin	          24.40
264	Korea, South	          24.20
265	Zimbabwe	          24.00
266	United States	          23.90
267	Mauritius	          23.60
268	Canada	          23.30
269	Palau	          23.30
270	Uruguay	          23.20
271	Nicaragua	          23.20
272	United Kingdom	          23.10
273	Slovenia	          23.00
274	Suriname	          22.80
275	Trinidad and Tobago	          22.50
276	El Salvador	          21.20
277	Christmas Island	          21.00
278	Jamaica	          20.90
279	Barbados	          20.60
280	Botswana	          20.60
281	Dominica	          20.60
282	Chad	          20.10
283	Congo, Democratic Republic of the	          20.00
284	Cocos (Keeling) Islands	          20.00
285	Cameroon	          20.00
286	Belarus	          20.00
287	Albania	          20.00
288	American Samoa	          20.00
289	Italy	          20.00
290	Kyrgyzstan	          20.00
291	Netherlands	          20.00
292	Niger	          20.00
293	Swaziland	          20.00
294	Togo	          20.00
295	Norfolk Island	          19.90
296	Samoa	          19.60
297	Latvia	          19.60
298	Suriname	          19.60
299	Sao Tome and Principe	          19.40
300	Malaysia	          19.20
301	Burkina Faso	          19.00
302	Solomon Islands	          19.00
303	Afghanistan	          19.00
304	Mozambique	          18.70
305	Australia	          18.70
306	Ethiopia	          18.60
307	Saint Lucia	          18.20
308	Cyprus	          18.00
309	Christmas Island	          18.00
310	Mozambique	          17.90
311	Montenegro	          17.70
312	Guyana	          17.70
313	Bermuda	          17.70
314	Ghana	          17.60
315	Benin	          17.30
316	Uruguay	          17.20
317	West Bank	          17.00
318	Israel	          16.90
319	Cook Islands	          16.80
320	El Salvador	          16.80
321	Cote d'Ivoire	          16.70
322	Norfolk Island	          16.60
323	Mauritius	          16.60
324	Palau	          16.40
325	Faroe Islands	          16.20
326	Syria	          16.00
327	Haiti	          16.00
328	Canada	          16.00
329	Hungary	          15.90
330	Nicaragua	          15.70
331	Benin	          15.50
332	Brazil	          15.40
333	Burkina Faso	          15.30
334	Latvia	          15.30
335	Belize	          15.20
336	Bahamas, The	          15.20
337	South Africa	          15.10
338	Finland	          15.10
339	Chile	          15.10
340	Puerto Rico	          15.00
341	Central African Republic	          15.00
342	Macau	          15.00
343	Kuwait	          15.00
344	Bosnia and Herzegovina	          15.00
345	Panama	          15.00
346	Guam	          15.00
347	Angola	          15.00
348	Singapore	          14.90
349	Singapore	          14.80
350	Bermuda	          14.50
351	Hungary	          14.50
352	Chad	          14.20
