1	Syria	     6,500,000.00
2	Pakistan	     2,900,000.00
3	Congo, Democratic Republic of the	     2,669,069.00
4	Iran	     2,400,000.00
5	Jordan	     1,979,580.00
6	Lebanon	      842,482.00
7	Burma	      808,075.00
8	Nepal	      800,000.00
9	Pakistan	      758,000.00
10	West Bank	      727,471.00
11	Central African Republic	      710,000.00
12	Cote d'Ivoire	      700,000.00
13	Burma	      649,000.00
14	Afghanistan	      612,000.00
15	Azerbaijan	      600,000.00
16	Jordan	      567,111.00
17	Turkey	      553,281.00
18	Thailand	      506,197.00
19	Syria	      486,946.00
20	Kenya	      474,226.00
21	Lebanon	      436,154.00
22	Chad	      346,000.00
23	Yemen	      306,964.00
24	China	      300,897.00
25	Saudi Arabia	      291,000.00
26	Mali	      283,726.00
27	Latvia	      280,759.00
28	Ethiopia	      243,961.00
29	South Sudan	      243,000.00
30	Bangladesh	      230,674.00
31	Yemen	      229,447.00
32	Serbia	      228,215.00
33	Syria	      221,000.00
34	Cyprus	      208,000.00
35	South Sudan	      206,243.00
36	Iraq	      206,137.00
37	Venezuela	      203,563.00
38	Indonesia	      180,000.00
39	Russia	      178,000.00
40	Kyrgyzstan	      172,000.00
41	Haiti	      171,974.00
42	Gaza Strip	      160,000.00
43	West Bank	      160,000.00
44	Peru	      150,000.00
45	Egypt	      130,720.00
46	Uganda	      127,021.00
47	Ecuador	      122,964.00
48	Iraq	      120,000.00
49	Germany	      113,809.00
50	Bosnia and Herzegovina	      113,000.00
51	Sudan	      112,283.00
52	India	      100,003.00
53	Estonia	       94,235.00
54	Kuwait	       93,000.00
55	Germany	       90,773.00
56	Cameroon	       90,372.00
57	Chad	       90,000.00
58	China	       90,000.00
59	Congo, Republic of the	       89,424.00
60	Syria	       87,741.00
61	Malaysia	       84,671.00
62	Thailand	       83,317.00
63	Chad	       78,950.00
64	Burundi	       78,800.00
65	Libya	       74,000.00
66	Egypt	       70,028.00
67	Saudi Arabia	       70,000.00
68	Mauritania	       67,200.00
69	India	       67,165.00
70	Tanzania	       63,330.00
71	Jordan	       63,037.00
72	Ethiopia	       62,996.00
73	Rwanda	       57,857.00
74	Liberia	       54,621.00
75	Congo, Democratic Republic of the	       50,736.00
76	Nepal	       50,000.00
77	Burkina Faso	       49,975.00
78	Serbia	       49,931.00
79	Germany	       49,829.00
80	Niger	       49,770.00
81	Congo, Democratic Republic of the	       47,000.00
82	Iran	       42,500.00
83	Burundi	       41,349.00
84	Germany	       40,204.00
85	Malaysia	       40,001.00
86	Ethiopia	       39,477.00
87	Israel	       37,347.00
88	Tanzania	       35,343.00
89	Ukraine	       35,000.00
90	Kenya	       34,800.00
91	Kenya	       34,000.00
92	Sudan	       32,220.00
93	Germany	       31,746.00
94	Uganda	       30,000.00
95	Mauritania	       26,000.00
96	Sweden	       24,741.00
97	Germany	       23,799.00
98	Germany	       23,460.00
99	France	       23,225.00
100	Germany	       21,629.00
101	Brunei	       21,009.00
102	Angola	       20,740.00
103	Germany	       20,059.00
104	Kenya	       20,000.00
105	Austria	       19,517.00
106	Angola	       19,500.00
107	Sweden	       19,416.00
108	Djibouti	       18,725.00
109	Netherlands	       18,255.00
110	Uganda	       18,253.00
111	Germany	       18,165.00
112	South Africa	       17,864.00
113	Kosovo	       17,853.00
114	Canada	       17,563.00
115	Togo	       17,371.00
116	Canada	       16,813.00
117	Serbia	       16,418.00
118	Afghanistan	       16,147.00
119	Panama	       15,723.00
120	Netherlands	       15,715.00
121	Iraq	       15,496.00
122	Kyrgyzstan	       15,473.00
123	United Kingdom	       15,132.00
124	United States	       15,070.00
125	Poland	       14,938.00
126	Zambia	       14,871.00
127	Uganda	       14,684.00
128	United States	       14,160.00
129	South Sudan	       13,925.00
130	Canada	       13,705.00
131	Senegal	       13,702.00
132	South Africa	       13,386.00
133	Mali	       12,904.00
134	France	       12,666.00
135	France	       12,585.00
136	United States	       12,163.00
137	United Kingdom	       12,155.00
138	Egypt	       12,124.00
139	Germany	       11,819.00
140	France	       11,767.00
141	Germany	       11,672.00
142	Canada	       11,605.00
143	France	       11,506.00
144	Kenya	       11,500.00
145	Vietnam	       11,500.00
146	Iraq	       11,467.00
147	United Kingdom	       11,428.00
148	Italy	       11,345.00
149	Turkey	       11,322.00
150	Uganda	       11,135.00
151	Switzerland	       10,981.00
152	France	       10,887.00
153	Poland	       10,825.00
154	Israel	       10,743.00
155	Uganda	       10,728.00
156	Central African Republic	       10,662.00
157	Costa Rica	       10,305.00
158	Austria	       10,158.00
159	Eritrea	       10,000.00
160	United Kingdom	        9,901.00
161	United Kingdom	        9,842.00
162	India	        9,633.00
163	Sweden	        9,596.00
164	Papua New Guinea	        9,368.00
165	Congo, Democratic Republic of the	        9,368.00
166	Italy	        9,284.00
167	Cote d'Ivoire	        9,126.00
168	Gambia, The	        9,042.00
169	Turkmenistan	        8,947.00
170	Norway	        8,870.00
171	France	        8,605.00
172	Ghana	        8,532.00
173	Montenegro	        8,504.00
174	Serbia	        8,500.00
175	Sweden	        8,454.00
176	Congo, Republic of the	        8,404.00
177	Armenia	        8,400.00
178	Niger	        8,385.00
179	Iraq	        8,259.00
