1	United States	     1,984,321.00
2	United States	      240,711.00
3	Russia	      163,872.00
4	Canada	      100,000.00
5	Russia	       80,820.00
6	China	       48,502.00
7	Ukraine	       36,720.00
8	Australia	       30,054.00
9	Argentina	       29,930.00
10	United Kingdom	       28,603.00
11	Germany	       26,985.00
12	China	       23,072.00
13	Iran	       20,794.00
14	Italy	       20,223.00
15	Hungary	       19,028.00
16	Mexico	       18,074.00
17	Brazil	       17,312.00
18	Algeria	       16,415.00
19	France	       15,322.00
20	China	       15,298.00
21	Poland	       14,198.00
22	Russia	       13,658.00
23	India	       13,581.00
24	Pakistan	       12,646.00
25	Turkey	       12,603.00
26	Kazakhstan	       12,432.00
27	Indonesia	       11,702.00
28	Kazakhstan	       11,313.00
29	India	       11,069.00
30	Spain	       10,481.00
31	Uzbekistan	       10,401.00
32	India	        8,943.00
33	Mexico	        8,775.00
34	Iran	        8,625.00
35	Netherlands	        8,531.00
36	Norway	        8,044.00
37	Egypt	        7,986.00
38	Iran	        7,937.00
39	Indonesia	        7,767.00
40	Venezuela	        7,588.00
41	Mexico	        7,565.00
42	Turkmenistan	        7,500.00
43	Czech Republic	        7,160.00
44	Algeria	        7,036.00
45	Libya	        7,005.00
46	Colombia	        6,796.00
47	Slovakia	        6,774.00
48	Malaysia	        6,439.00
49	Argentina	        6,248.00
50	Venezuela	        5,941.00
51	Thailand	        5,900.00
52	Bolivia	        5,457.00
53	Iraq	        5,432.00
54	Belarus	        5,386.00
55	United Kingdom	        5,256.00
56	Egypt	        5,225.00
57	Saudi Arabia	        5,117.00
58	France	        5,084.00
59	Colombia	        4,991.00
60	United Kingdom	        4,919.00
61	Brazil	        4,831.00
62	Austria	        4,736.00
63	Brazil	        4,722.00
64	Ukraine	        4,514.00
65	Germany	        4,479.00
66	Japan	        4,456.00
67	Nigeria	        4,441.00
68	Denmark	        4,377.00
69	Ukraine	        4,363.00
70	Oman	        4,224.00
71	Sudan	        4,070.00
72	Nigeria	        4,045.00
73	Nigeria	        3,940.00
74	Azerbaijan	        3,890.00
75	Norway	        3,794.00
76	Libya	        3,743.00
77	Burma	        3,739.00
78	Romania	        3,726.00
79	Argentina	        3,631.00
80	Australia	        3,609.00
81	Oman	        3,558.00
82	Spain	        3,461.00
83	Algeria	        3,447.00
84	Colombia	        3,429.00
85	United Arab Emirates	        3,287.00
86	United Arab Emirates	        3,277.00
87	Syria	        3,170.00
88	Chile	        3,160.00
89	Belgium	        3,139.00
90	Tunisia	        3,111.00
91	Turkey	        3,038.00
92	Bangladesh	        2,950.00
93	Saudi Arabia	        2,940.00
94	France	        2,939.00
95	Bulgaria	        2,887.00
96	Germany	        2,826.00
97	Algeria	        2,600.00
98	Pakistan	        2,576.00
99	Bolivia	        2,511.00
100	Iraq	        2,455.00
101	Romania	        2,451.00
102	Azerbaijan	        2,446.00
103	Croatia	        2,410.00
