1	China	      278,860,000
2	United States	      139,000,000
3	Japan	       64,273,000
4	Germany	       50,700,000
5	Brazil	       44,300,000
6	Russia	       42,900,000
7	France	       39,290,000
8	Indonesia	       37,983,000
9	United Kingdom	       33,010,000
10	India	       31,080,000
11	Korea, South	       30,100,000
12	Iran	       28,760,000
13	Italy	       21,656,000
14	Mexico	       20,220,000
15	Spain	       19,220,000
16	Canada	       18,010,000
17	Taiwan	       15,998,000
18	Turkey	       13,860,000
19	Ukraine	       12,182,000
20	Australia	       10,470,000
21	Vietnam	       10,191,000
22	Argentina	       10,000,000
23	Egypt	        8,557,000
24	Venezuela	        7,650,000
25	Netherlands	        7,086,000
26	Thailand	        6,391,000
27	Colombia	        6,291,000
28	Poland	        6,125,000
29	Pakistan	        5,803,000
30	Greece	        5,461,000
31	Saudi Arabia	        4,800,000
32	Romania	        4,680,000
33	Belgium	        4,631,000
34	Malaysia	        4,589,000
35	Portugal	        4,558,000
36	Syria	        4,425,000
37	Belarus	        4,407,000
38	Switzerland	        4,382,000
39	Hong Kong	        4,362,000
40	Kazakhstan	        4,340,000
41	Sweden	        4,321,000
42	South Africa	        4,030,000
43	Philippines	        3,939,000
44	Israel	        3,594,000
45	Peru	        3,420,000
46	Austria	        3,342,000
47	Morocco	        3,280,000
48	Chile	        3,276,000
49	Algeria	        3,200,000
50	Serbia	        2,977,000
51	Hungary	        2,960,000
52	Sri Lanka	        2,796,000
53	Denmark	        2,431,000
54	Ecuador	        2,310,000
55	Bulgaria	        2,253,000
56	Czech Republic	        2,100,000
57	Ireland	        2,007,000
58	Singapore	        1,990,000
59	United Arab Emirates	        1,967,000
60	Uzbekistan	        1,963,000
61	New Zealand	        1,880,000
62	Iraq	        1,870,000
63	Guatemala	        1,744,000
64	Azerbaijan	        1,734,000
65	Croatia	        1,640,000
66	Norway	        1,465,000
67	Georgia	        1,276,000
68	Cuba	        1,217,000
69	Moldova	        1,206,000
70	Korea, North	        1,180,000
71	Tunisia	        1,105,000
72	Yemen	        1,100,000
73	Dominican Republic	        1,065,000
74	El Salvador	        1,060,000
75	Costa Rica	        1,018,000
76	Uruguay	        1,010,000
77	Slovakia	         975,000
78	Bangladesh	         962,000
79	Finland	         890,000
80	Bolivia	         880,600
81	Lebanon	         878,000
82	Bosnia and Herzegovina	         878,000
83	Nepal	         834,000
84	Slovenia	         825,000
85	Libya	         814,000
86	Ethiopia	         797,500
87	Puerto Rico	         780,200
88	Cameroon	         737,400
89	Lithuania	         667,300
90	Panama	         640,000
91	Honduras	         610,000
92	Armenia	         584,000
93	Cambodia	         584,000
94	Turkmenistan	         575,000
95	Burma	         556,000
96	Kuwait	         510,000
97	Latvia	         501,000
98	Kyrgyzstan	         489,000
99	Estonia	         448,200
100	Jordan	         435,000
101	Sudan	         425,000
102	Nigeria	         418,200
103	Macedonia	         407,900
104	West Bank	         406,000
105	Gaza Strip	         406,000
106	Tajikistan	         393,000
107	Paraguay	         376,000
108	Cyprus	         373,200
109	Mauritius	         349,100
110	Senegal	         338,200
111	Qatar	         327,000
112	Nicaragua	         320,000
113	Uganda	         315,000
114	Albania	         312,000
115	Oman	         305,000
116	Angola	         303,000
117	Zimbabwe	         301,600
118	Bahrain	         290,000
119	Trinidad and Tobago	         287,000
120	Ghana	         285,000
121	Cote d'Ivoire	         268,000
122	Luxembourg	         266,700
123	Jamaica	         265,000
124	Kenya	         251,600
125	Malta	         229,700
126	Malawi	         227,300
127	Togo	         225,000
128	Iceland	         189,000
129	Mongolia	         176,700
130	Namibia	         171,000
131	Montenegro	         163,000
132	Macau	         162,500
133	Tanzania	         161,100
134	Botswana	         160,500
135	Benin	         156,700
136	Guyana	         154,200
137	Barbados	         144,000
138	Madagascar	         143,700
139	Burkina Faso	         141,400
140	Papua New Guinea	         139,000
141	Bahamas, The	         137,000
142	Mali	         112,000
143	Laos	         112,000
144	Kosovo	         106,300
145	Niger	         100,500
146	Somalia	         100,000
147	Fiji	          88,400
148	Mozambique	          88,100
149	Suriname	          83,000
150	Zambia	          82,500
151	New Caledonia	          80,000
152	Virgin Islands	          75,800
153	Jersey	          73,800
154	Brunei	          70,933
155	Cabo Verde	          70,200
156	Bermuda	          69,000
157	Guam	          67,000
158	Mauritania	          65,100
159	Gambia, The	          64,200
160	Eritrea	          60,000
161	Congo, Democratic Republic of the	          58,200
162	French Polynesia	          55,000
163	Haiti	          50,000
164	Swaziland	          48,600
165	Guernsey	          45,100
166	Monaco	          44,500
167	Rwanda	          44,400
168	Lesotho	          43,100
169	Aruba	          43,000
170	Andorra	          39,000
171	Cayman Islands	          37,400
172	Saint Lucia	          36,800
173	Samoa	          35,300
174	Antigua and Barbuda	          35,000
175	Tonga	          30,000
176	Chad	          29,900
177	Seychelles	          28,900
178	Grenada	          28,500
179	Bhutan	          27,000
180	Belize	          25,400
181	Comoros	          24,000
182	Faroe Islands	          24,000
183	Maldives	          23,140
184	Gibraltar	          23,100
185	Liechtenstein	          20,000
186	Saint Kitts and Nevis	          20,000
187	Saint Vincent and the Grenadines	          19,400
188	Greenland	          18,900
189	San Marino	          18,700
190	Sierra Leone	          18,000
191	Djibouti	          18,000
192	Guinea	          18,000
193	Burundi	          17,400
194	Gabon	          17,000
195	Equatorial Guinea	          14,900
196	Congo, Republic of the	          14,900
197	Dominica	          14,600
198	Afghanistan	          13,500
199	British Virgin Islands	          12,268
200	American Samoa	          10,000
201	Kiribati	           9,000
202	Micronesia, Federated States of	           8,400
203	Solomon Islands	           8,060
204	Sao Tome and Principe	           8,000
205	Palau	           7,300
206	Cook Islands	           7,200
207	Anguilla	           6,000
208	Vanuatu	           5,800
209	Central African Republic	           5,600
210	Guinea-Bissau	           5,000
211	Saint Pierre and Miquelon	           4,800
212	Marshall Islands	           4,400
213	Liberia	           3,200
214	Montserrat	           3,000
215	Timor-Leste	           3,000
216	Saint Helena, Ascension, and Tristan da Cunha	           3,000
217	South Sudan	           2,200
218	Falkland Islands (Islas Malvinas)	           1,980
219	Nauru	           1,900
220	Tuvalu	           1,450
