1	Mongolia	          89.00
2	Chad	          81.90
3	Haiti	          81.70
4	Djibouti	          80.10
5	Mexico	          78.00
6	Canada	          74.50
7	Turkmenistan	          69.60
8	Korea, North	          67.20
9	Cabo Verde	          66.90
10	Sudan	          63.20
11	Greenland	          60.40
12	Nepal	          59.10
13	Comoros	          58.60
14	Syria	          58.40
15	Gambia, The	          57.10
16	Guinea-Bissau	          56.50
17	Saint Kitts and Nevis	          56.00
18	Nicaragua	          55.60
19	Congo, Democratic Republic of the	          54.30
20	Hong Kong	          54.10
21	Mali	          52.90
22	Somalia	          51.70
23	Albania	          51.10
24	Sierra Leone	          51.10
25	Solomon Islands	          50.80
26	Mauritania	          50.50
27	Macau	          50.30
28	Samoa	          48.40
29	Jamaica	          48.00
30	El Salvador	          47.30
31	Dominican Republic	          47.00
32	Angola	          46.30
33	Brunei	          45.70
34	Zambia	          43.40
35	Trinidad and Tobago	          42.10
36	Vanuatu	          41.90
37	Bolivia	          41.80
38	Burma	          40.70
39	Niger	          40.30
40	Guatemala	          40.20
41	Grenada	          40.20
42	Aruba	          39.40
43	Venezuela	          39.10
44	Congo, Republic of the	          39.00
45	Costa Rica	          38.90
46	Dominica	          38.80
47	Ecuador	          37.30
48	Yemen	          37.20
49	Colombia	          36.60
50	Belarus	          35.40
51	Honduras	          34.50
52	Laos	          34.00
53	Sao Tome and Principe	          33.30
54	Cambodia	          32.60
55	Afghanistan	          32.20
56	Oman	          31.80
57	Czech Republic	          31.80
58	Belize	          31.80
59	Central African Republic	          31.70
60	Austria	          31.40
61	Mozambique	          31.30
62	Guyana	          30.80
63	Vanuatu	          30.50
64	Rwanda	          30.50
65	Tajikistan	          30.30
66	Papua New Guinea	          30.10
67	Iceland	          30.00
68	Australia	          29.50
69	Aruba	          29.30
70	Guyana	          28.90
71	Central African Republic	          27.90
72	Israel	          27.80
73	Seychelles	          27.70
74	Macedonia	          27.30
75	Taiwan	          27.10
76	Guinea-Bissau	          27.10
77	Azerbaijan	          27.10
78	Afghanistan	          27.00
79	Qatar	          26.70
80	Netherlands	          26.50
81	Georgia	          26.40
82	Kyrgyzstan	          26.20
83	Tunisia	          26.20
84	Kyrgyzstan	          26.10
85	Poland	          26.00
86	Burkina Faso	          25.90
87	Suriname	          25.70
88	Norway	          25.60
89	Ukraine	          25.60
90	Hungary	          25.60
91	Bahamas, The	          25.10
92	Benin	          25.00
93	Burkina Faso	          24.80
94	Korea, South	          24.40
95	Gabon	          24.10
96	Samoa	          24.00
97	Liberia	          24.00
98	Burundi	          23.90
99	Benin	          23.50
100	Madagascar	          23.40
101	Faroe Islands	          23.40
102	Chile	          23.30
103	Libya	          23.30
104	Cyprus	          23.00
105	Montenegro	          22.70
106	Portugal	          22.70
107	Montenegro	          22.70
108	Congo, Democratic Republic of the	          22.60
109	Slovakia	          22.30
110	Iran	          22.10
111	Belize	          21.90
112	Sao Tome and Principe	          21.80
113	Luxembourg	          21.50
114	Laos	          21.50
115	Uzbekistan	          21.20
116	New Zealand	          21.10
117	Iraq	          21.10
118	Zimbabwe	          21.10
119	Faroe Islands	          21.00
120	Morocco	          21.00
121	Moldova	          20.80
122	Barbados	          20.80
123	Bahamas, The	          20.60
124	Argentina	          20.40
125	Sri Lanka	          20.40
126	Iraq	          20.20
127	Panama	          20.20
128	Slovenia	          20.00
129	Peru	          19.90
130	Moldova	          19.80
131	Switzerland	          19.80
132	Armenia	          19.60
133	Korea, North	          19.40
134	Australia	          19.30
135	Lebanon	          19.30
136	Kazakhstan	          19.30
137	Mauritius	          19.30
138	Qatar	          19.00
139	Lithuania	          19.00
140	Philippines	          19.00
141	Romania	          18.90
142	Maldives	          18.90
143	United States	          18.90
144	Equatorial Guinea	          18.80
145	Benin	          18.70
146	Gambia, The	          18.60
147	Uruguay	          18.60
148	Tonga	          18.50
149	Bolivia	          18.40
150	Latvia	          18.20
151	Sierra Leone	          18.20
152	Japan	          18.10
