1	India	    26,965,074.00
2	Nigeria	    11,396,823.00
3	Ethiopia	    10,693,164.00
4	Congo, Democratic Republic of the	     8,284,395.00
5	Bangladesh	     4,485,497.00
6	Indonesia	     4,026,285.00
7	Afghanistan	     3,252,243.00
8	Tanzania	     2,815,085.00
9	Haiti	     2,587,205.00
10	Peru	     2,545,855.00
11	Vietnam	     2,545,616.00
12	Nepal	     2,467,549.00
13	Kenya	     2,146,058.00
14	Madagascar	     1,827,423.00
15	Ghana	     1,806,750.00
16	Cote d'Ivoire	     1,796,802.00
17	Niger	     1,557,913.00
18	Burkina Faso	     1,521,006.00
19	Mali	     1,485,027.00
20	Chad	     1,475,960.00
21	Cameroon	     1,396,281.00
22	Mozambique	     1,369,080.00
23	Cambodia	     1,345,269.00
24	Yemen	     1,334,288.00
25	Somalia	     1,148,265.00
26	Mexico	     1,105,617.00
27	Egypt	     1,066,526.00
28	Benin	     1,020,981.00
29	Zambia	     1,000,850.00
30	Malawi	      993,318.00
31	Colombia	      988,362.00
32	Brazil	      959,942.00
33	Guatemala	      929,852.00
34	Angola	      832,895.00
35	Thailand	      818,399.00
36	Rwanda	      783,113.00
37	Togo	      774,801.00
38	Iraq	      715,737.00
39	Senegal	      657,216.00
40	Sierra Leone	      573,287.00
41	Guinea	      571,774.00
42	Kyrgyzstan	      563,920.00
43	Bolivia	      553,323.00
44	Central African Republic	      532,518.00
45	Morocco	      500,960.00
46	Argentina	      435,252.00
47	Burundi	      433,187.00
48	Venezuela	      404,092.00
49	Ukraine	      356,213.00
50	Turkey	      321,866.00
51	Algeria	      304,358.00
52	Honduras	      280,809.00
53	Congo, Republic of the	      252,171.00
54	Ecuador	      227,599.00
55	Guinea-Bissau	      226,316.00
56	Nicaragua	      223,992.00
57	Paraguay	      205,297.00
58	Syria	      192,915.00
59	Dominican Republic	      180,423.00
60	El Salvador	      179,303.00
61	Liberia	      177,160.00
62	Laos	      175,138.00
63	Tajikistan	      164,432.00
64	Mauritania	      127,251.00
65	Uganda	      117,266.00
66	Georgia	      113,106.00
67	Azerbaijan	      106,626.00
68	Mongolia	      106,203.00
69	Gambia, The	      103,389.00
70	Lesotho	      103,020.00
71	Chile	       82,882.00
72	Albania	       72,818.00
73	Moldova	       72,364.00
74	Panama	       59,294.00
75	Kazakhstan	       59,254.00
76	Lebanon	       54,387.00
77	Belarus	       54,218.00
78	Uruguay	       51,879.00
79	Botswana	       45,036.00
80	Comoros	       39,550.00
81	Costa Rica	       39,082.00
82	Jamaica	       38,516.00
83	Portugal	       36,569.00
84	Serbia	       36,141.00
85	Equatorial Guinea	       35,382.00
86	Guyana	       30,255.00
87	Swaziland	       28,043.00
88	Belize	       27,751.00
89	Romania	       26,658.00
90	Bhutan	       25,801.00
91	Bosnia and Herzegovina	       24,722.00
92	Armenia	       19,596.00
93	Macedonia	       16,782.00
94	Djibouti	       13,176.00
95	Timor-Leste	       10,510.00
96	Montenegro	        8,520.00
97	Suriname	        6,094.00
98	Bahrain	        5,530.00
99	Sao Tome and Principe	        3,235.00
100	Cabo Verde	        1,948.00
101	Trinidad and Tobago	        1,201.00
102	Guinea-Bissau	          57.00
103	Ethiopia	          53.00
104	Somalia	          49.00
105	Chad	          48.00
106	Sierra Leone	          48.00
107	Togo	          47.00
108	Central African Republic	          47.00
109	Benin	          46.00
110	Niger	          43.00
111	Congo, Democratic Republic of the	          42.00
112	Zambia	          41.00
113	Kyrgyzstan	          40.30
114	Belize	          40.00
115	Cambodia	          39.00
116	Burkina Faso	          38.00
117	Mali	          36.00
118	Cote d'Ivoire	          35.00
119	Rwanda	          35.00
120	Ghana	          34.00
121	Peru	          34.00
122	Nepal	          34.00
123	Cameroon	          31.00
124	Nigeria	          29.00
125	Madagascar	          28.00
126	Equatorial Guinea	          28.00
127	Comoros	          27.00
128	Bolivia	          26.00
129	Malawi	          26.00
130	Kenya	          26.00
131	Guinea	          25.00
132	Congo, Republic of the	          25.00
133	Uganda	          25.00
134	Gambia, The	          25.00
135	Afghanistan	          25.00
136	Angola	          24.00
137	Yemen	          23.00
138	Lesotho	          23.00
139	Mozambique	          22.00
140	Senegal	          22.00
141	Liberia	          21.00
142	Guatemala	          21.00
143	Tanzania	          21.00
144	Haiti	          21.00
145	Burundi	          19.00
146	Bhutan	          18.00
147	Mongolia	          18.00
148	Georgia	          18.00
149	Mauritania	          16.00
150	Vietnam	          16.00
151	Guyana	          16.00
152	Honduras	          16.00
153	Moldova	          16.00
154	Paraguay	          15.00
155	Nicaragua	          14.00
156	Bangladesh	          13.00
157	Albania	          12.00
158	India	          12.00
159	Laos	          11.00
160	Iraq	          11.00
161	Tajikistan	          10.00
162	Dominican Republic	          10.00
163	Montenegro	          10.00
164	Swaziland	           9.00
165	Botswana	           9.00
166	Colombia	           9.00
167	Ecuador	           8.00
168	Sao Tome and Principe	           8.00
169	Thailand	           8.00
170	Morocco	           8.00
171	Djibouti	           8.00
172	Venezuela	           8.00
173	Egypt	           7.00
174	Azerbaijan	           7.00
175	Indonesia	           7.00
176	Panama	           7.00
177	Argentina	           7.00
178	Ukraine	           7.00
179	Lebanon	           7.00
180	Uruguay	           7.00
181	Suriname	           6.00
182	Macedonia	           6.00
183	Jamaica	           6.00
184	Bahrain	           5.00
185	Belarus	           5.00
186	Mexico	           5.00
187	Algeria	           5.00
188	Costa Rica	           5.00
189	Bosnia and Herzegovina	           5.00
190	El Salvador	           4.00
191	Timor-Leste	           4.00
192	Armenia	           4.00
193	Serbia	           4.00
194	Syria	           4.00
195	Portugal	           3.00
196	Chile	           3.00
197	Turkey	           3.00
198	Brazil	           3.00
199	Cabo Verde	           3.00
200	Kazakhstan	           2.00
201	Trinidad and Tobago	           1.00
202	Romania	           1.00
